order_id,order_date,customer_id,order_status,product_id,quantity,price_per_unit
8576,08-05-2020,198,Completed,236,1,25000
8577,27-04-2021,548,Completed,104,3,150000
8578,24-05-2022,293,Completed,57,1,7000
8579,13-11-2020,211,Completed,92,1,1500
8580,28-06-2020,96,Completed,72,3,16000
8581,05-03-2022,283,Completed,43,2,20000
8582,23-04-2023,102,Returned,242,1,40000
8583,07-09-2020,11,Completed,172,1,45000
8584,17-09-2021,531,Cancelled,168,1,50000
8585,07-02-2021,133,Completed,146,3,45000
8586,19-10-2022,394,Completed,221,3,800
8587,11-08-2023,404,Completed,94,1,35000
8588,19-05-2023,102,Returned,190,1,2500
8589,17-07-2023,416,Completed,223,3,3000
8590,16-10-2022,305,Completed,224,1,40000
8591,20-03-2020,170,Completed,118,1,25000
8592,13-07-2020,2,Completed,205,1,40000
8593,07-11-2021,277,Completed,26,3,7000
8594,16-10-2022,462,Completed,79,1,5000
8595,29-10-2023,550,Completed,109,2,95000
8596,06-06-2023,455,Completed,55,1,1500
8597,03-11-2023,102,Returned,166,2,150000
8598,17-01-2020,56,Completed,213,1,1200
8599,15-06-2023,52,Returned,135,2,100000
8600,05-04-2022,282,Completed,181,1,150000
8601,18-11-2023,395,Completed,19,3,1000
8602,08-02-2024,309,Cancelled,122,1,200000
8603,16-07-2021,485,Completed,106,1,40000
8604,16-07-2020,221,Completed,150,1,80000
8605,02-08-2023,406,Completed,79,1,5000
8606,27-03-2020,29,Completed,199,1,150000
8607,20-06-2023,483,Completed,89,2,10000
8608,25-05-2020,150,Completed,28,1,25000
8609,13-12-2020,112,Completed,255,3,400
8610,12-05-2022,344,Completed,31,2,20000
8611,20-09-2023,373,Completed,85,1,15000
8612,08-10-2023,331,Completed,4,3,40000
8613,28-05-2023,538,Completed,234,4,2500
8614,13-11-2023,102,Returned,199,1,150000
8615,20-05-2021,491,Completed,128,1,45000
8616,17-04-2023,343,Completed,39,1,500
8617,13-06-2021,558,Completed,172,1,45000
8618,31-12-2021,477,Returned,60,3,8000
8619,31-01-2020,232,Completed,114,1,25000
8620,20-06-2020,31,Returned,38,1,1500
8621,24-02-2020,188,Completed,94,4,35000
8622,13-09-2020,82,Completed,29,2,18000
8623,28-02-2020,85,Completed,87,3,1500
8624,23-03-2022,300,Completed,69,2,10000
8625,01-02-2021,113,Completed,120,1,15000
8626,12-11-2021,304,Completed,37,3,25000
8627,21-04-2023,402,Completed,155,3,85000
8628,13-11-2023,486,Completed,64,1,4000
8629,11-12-2022,265,Completed,83,2,3500
8630,19-02-2020,162,Completed,236,1,25000
8631,19-03-2022,273,Completed,178,1,65000
8632,12-12-2022,279,Inprogress,62,1,2500
8633,10-02-2021,40,Completed,184,3,40000
8634,20-09-2020,82,Completed,223,1,3000
8635,20-03-2022,546,Returned,207,1,15000
8636,28-05-2020,64,Completed,51,1,35000
8637,04-07-2023,408,Completed,141,3,85000
8638,15-09-2021,417,Completed,161,3,35000
8640,03-05-2022,466,Completed,3,3,25000
8641,03-04-2023,102,Returned,67,2,20000
8642,06-07-2021,504,Completed,71,1,10000
8643,04-02-2024,287,Completed,118,1,25000
8644,17-06-2020,35,Completed,225,2,10000
8645,12-03-2023,552,Completed,127,1,1500
8646,05-02-2021,67,Returned,197,1,30000
8647,28-10-2023,102,Returned,229,1,40000
8648,05-11-2022,469,Completed,254,3,35000
8649,01-02-2021,91,Returned,129,2,45000
8650,04-03-2021,205,Completed,18,1,600
8651,11-06-2020,245,Completed,241,1,45000
8652,05-03-2020,40,Completed,94,1,35000
8653,09-08-2023,293,Completed,103,1,80000
8654,18-06-2023,300,Completed,34,3,40000
8655,24-02-2022,370,Returned,89,1,10000
8656,08-12-2023,384,Completed,156,2,120000
8657,08-07-2022,76,Returned,121,1,120000
8658,07-02-2021,242,Returned,16,1,400
8659,05-06-2022,501,Completed,56,2,3000
8660,16-12-2020,77,Returned,198,3,50000
8661,16-01-2024,102,Returned,5,1,10000
8662,24-04-2022,358,Completed,187,1,65000
8663,23-09-2022,409,Completed,170,3,70000
8664,14-05-2021,525,Completed,140,1,75000
8666,27-02-2020,157,Completed,53,1,1000
8667,10-12-2022,412,Completed,3,1,25000
8668,17-05-2022,514,Completed,10,3,15000
8669,17-06-2020,233,Returned,52,2,6000
8670,13-12-2022,509,Completed,128,4,45000
8671,17-05-2021,486,Returned,79,1,5000
8672,22-03-2023,502,Completed,175,3,20000
8674,16-04-2021,518,Completed,153,1,50000
8675,04-04-2020,238,Completed,176,1,55000
8676,27-08-2023,271,Completed,44,3,15000
8677,12-01-2022,507,Completed,97,1,100000
8678,28-10-2020,6,Completed,88,2,1000
8679,19-10-2022,285,Completed,53,2,1000
8681,09-01-2024,273,Completed,230,2,400
8682,17-01-2021,52,Returned,101,1,70000
8683,22-03-2022,416,Completed,245,1,50000
8684,01-05-2020,110,Completed,237,2,4000
8685,16-08-2021,518,Completed,175,1,20000
8686,24-06-2020,5,Completed,166,3,150000
8687,09-10-2020,108,Returned,76,2,8000
8688,29-12-2022,477,Completed,94,1,35000
8689,18-03-2021,3,Completed,187,1,65000
8690,31-12-2022,414,Completed,193,1,85000
8691,24-01-2023,364,Completed,158,2,70000
8692,13-08-2021,312,Returned,15,1,600
8693,30-09-2023,321,Completed,241,1,45000
8694,18-01-2024,390,Cancelled,74,3,20000
8695,08-05-2023,362,Completed,255,1,400
8696,25-02-2021,238,Inprogress,246,2,1000
8697,19-08-2023,483,Completed,162,2,35000
8698,21-01-2024,534,Inprogress,48,1,30000
8699,05-08-2023,534,Completed,26,2,7000
8700,14-01-2024,326,Completed,145,1,60000
8701,19-04-2020,238,Returned,95,1,35000
8702,02-02-2022,380,Completed,157,1,95000
8703,13-06-2022,476,Cancelled,129,1,45000
8704,09-01-2020,184,Completed,36,3,35000
8705,02-06-2021,494,Completed,54,3,1200
8706,02-09-2020,140,Returned,170,1,70000
8707,19-12-2023,306,Completed,90,2,700
8708,12-06-2021,489,Completed,254,1,35000
8709,14-02-2021,72,Completed,153,2,50000
8710,01-08-2021,322,Completed,138,3,70000
8711,12-07-2023,323,Completed,64,1,4000
8712,26-10-2023,379,Completed,21,1,12000
8713,03-10-2021,496,Returned,219,1,2000
8714,30-10-2020,220,Completed,30,2,12000
8715,02-04-2021,227,Completed,165,1,4000
8716,25-05-2021,471,Completed,79,1,5000
8717,16-02-2023,269,Completed,209,2,80000
8718,07-03-2021,114,Completed,202,1,1800
8719,10-07-2022,34,Completed,171,1,25000
8720,17-06-2020,25,Completed,255,1,400
8721,01-11-2023,489,Completed,211,1,70000
8722,25-11-2021,521,Returned,104,1,150000
8723,03-07-2022,12,Returned,17,1,800
8724,26-02-2021,72,Returned,136,1,40000
8725,01-09-2023,469,Completed,30,1,12000
8726,05-04-2022,462,Completed,146,3,45000
8727,25-08-2023,102,Returned,131,1,35000
8728,24-01-2020,34,Completed,77,2,600
8729,23-10-2021,387,Completed,117,3,100000
8730,19-08-2023,514,Completed,58,1,12000
8731,17-06-2020,117,Completed,233,2,300
8732,31-12-2020,180,Completed,193,1,85000
8733,13-06-2022,544,Completed,226,1,30000
8734,28-02-2020,148,Cancelled,35,1,40000
8735,21-07-2023,431,Completed,248,1,25000
8736,01-03-2022,430,Completed,183,1,40000
8737,06-03-2021,112,Completed,41,1,2500
8738,03-01-2024,381,Completed,143,1,50000
8739,27-05-2021,554,Completed,51,1,35000
8740,28-01-2024,545,Completed,111,2,100000
8741,09-02-2023,284,Completed,86,3,1200
8742,28-12-2021,328,Completed,33,2,10000
8743,03-01-2021,43,Completed,181,2,150000
8744,20-10-2020,49,Completed,170,1,70000
8745,30-11-2022,332,Completed,8,1,12000
8746,17-06-2020,151,Completed,174,2,25000
8747,09-01-2020,41,Completed,109,3,95000
8748,27-01-2023,437,Completed,232,2,1200
8749,29-11-2021,435,Completed,124,2,45000
8750,22-02-2022,550,Completed,82,1,2000
8751,30-01-2022,282,Cancelled,76,3,8000
8752,06-03-2020,44,Completed,63,1,1200
8753,16-03-2021,102,Completed,97,2,100000
8754,11-06-2022,509,Inprogress,9,1,18000
8755,20-04-2022,299,Completed,152,1,40000
8756,05-12-2021,347,Completed,136,1,40000
8757,18-12-2023,462,Completed,171,1,25000
8758,29-07-2020,97,Completed,156,2,120000
8759,09-02-2021,69,Completed,138,3,70000
8760,23-04-2020,222,Completed,227,1,35000
8761,14-09-2023,102,Returned,204,1,35000
8762,18-11-2020,212,Returned,183,1,40000
8763,05-10-2020,67,Completed,63,1,1200
8764,08-02-2020,240,Completed,186,4,70000
8765,08-05-2023,437,Completed,74,1,20000
8766,27-04-2020,103,Completed,215,1,2500
8767,02-12-2021,397,Completed,115,1,35000
8768,31-05-2022,361,Completed,23,1,8000
8769,22-08-2020,115,Completed,28,1,25000
8770,21-08-2023,281,Completed,246,3,1000
8771,27-03-2021,23,Completed,99,4,22000
8772,06-06-2021,479,Completed,204,1,35000
8773,29-07-2021,410,Completed,127,2,1500
8774,21-06-2022,475,Completed,15,3,600
8775,22-02-2022,362,Returned,89,1,10000
8777,06-08-2023,408,Completed,214,1,35000
8778,06-04-2022,338,Completed,89,2,10000
8779,16-11-2020,190,Cancelled,64,1,4000
8780,28-05-2022,534,Completed,240,3,30000
8781,04-04-2021,230,Completed,219,3,2000
8782,21-03-2023,519,Completed,191,1,35000
8783,28-08-2020,239,Completed,223,3,3000
8784,29-12-2020,19,Completed,246,1,1000
8785,08-02-2020,122,Returned,102,1,65000
8786,06-07-2020,21,Returned,54,3,1200
8787,26-09-2023,322,Completed,240,3,30000
8788,02-10-2021,335,Completed,71,3,10000
8789,07-02-2023,417,Completed,5,1,10000
8790,22-08-2021,493,Completed,238,1,30000
8791,20-06-2022,520,Completed,2,1,3000
8792,23-06-2021,546,Completed,118,2,25000
8793,02-02-2021,92,Returned,10,2,15000
8794,26-09-2020,101,Completed,60,3,8000
8795,24-03-2020,14,Completed,227,1,35000
8796,10-02-2021,139,Returned,168,1,50000
8797,08-06-2023,520,Completed,88,3,1000
8798,01-03-2021,94,Completed,123,2,40000
8799,09-07-2022,56,Completed,33,1,10000
8800,15-10-2021,509,Completed,221,1,800
8801,24-04-2023,410,Completed,161,1,35000
8802,21-10-2023,413,Completed,100,1,75000
8803,11-10-2021,515,Completed,239,3,1500
8805,12-12-2021,265,Completed,79,1,5000
8806,15-06-2022,310,Completed,116,1,90000
8807,09-03-2022,268,Completed,198,2,50000
8808,11-06-2023,477,Completed,181,3,150000
8809,21-06-2022,523,Completed,2,1,3000
8810,17-03-2022,290,Completed,121,3,120000
8811,02-04-2023,366,Completed,26,1,7000
8812,15-08-2021,425,Completed,68,3,12000
8813,08-10-2023,431,Completed,110,1,95000
8814,07-04-2020,186,Completed,32,1,700
8815,20-02-2023,473,Completed,106,1,40000
8816,27-02-2020,65,Returned,239,2,1500
8817,10-12-2022,484,Completed,86,3,1200
8818,30-06-2021,472,Returned,152,3,40000
8820,30-01-2021,137,Completed,91,1,600
8821,30-08-2021,524,Completed,219,3,2000
8822,06-03-2020,78,Completed,221,1,800
8823,11-12-2020,15,Completed,62,1,2500
8824,25-09-2021,459,Completed,222,1,500
8825,19-07-2020,21,Completed,59,2,8000
8826,21-10-2021,387,Completed,70,2,25000
8827,03-04-2021,146,Completed,168,2,50000
8828,19-01-2020,192,Completed,106,3,40000
8829,08-11-2021,542,Completed,114,1,25000
8830,11-09-2023,293,Completed,231,1,800
8831,26-04-2021,473,Returned,163,2,90000
8832,06-08-2021,379,Completed,188,1,65000
8833,13-07-2020,221,Completed,111,3,100000
8834,14-03-2023,458,Completed,85,3,15000
8835,09-07-2022,57,Completed,125,2,100000
8836,07-11-2020,152,Completed,148,1,35000
8837,03-06-2020,2,Completed,40,3,400
8838,05-11-2023,354,Inprogress,114,2,25000
8840,08-05-2020,206,Returned,23,1,8000
8841,11-08-2023,345,Completed,252,3,1000
8842,27-03-2020,18,Completed,64,1,4000
8843,03-05-2023,453,Completed,40,1,400
8844,05-06-2022,368,Completed,239,3,1500
8845,02-10-2022,489,Completed,8,2,12000
8846,11-10-2020,176,Completed,67,1,20000
8847,02-05-2023,267,Completed,53,2,1000
8848,11-11-2021,383,Completed,99,1,22000
8849,19-03-2022,277,Completed,66,1,2500
8850,12-06-2021,498,Completed,82,3,2000
8851,09-04-2021,60,Completed,233,2,300
8852,16-04-2021,540,Completed,195,3,80000
8853,17-08-2021,357,Completed,7,3,5000
8854,17-01-2020,60,Completed,23,2,8000
8855,04-02-2023,547,Completed,154,2,120000
8856,03-05-2020,215,Completed,112,2,75000
8857,28-02-2022,286,Completed,74,1,20000
8858,16-08-2023,295,Completed,36,3,35000
8859,07-04-2020,190,Completed,20,1,2500
8860,25-12-2022,297,Completed,204,2,35000
8861,23-12-2021,289,Completed,115,3,35000
8862,28-12-2020,93,Returned,180,4,70000
8863,05-09-2021,472,Returned,244,1,80000
8864,09-02-2023,507,Completed,118,2,25000
8865,18-05-2020,171,Completed,189,3,120000
8866,28-09-2020,238,Completed,144,2,65000
8867,26-06-2023,379,Completed,101,3,70000
8868,24-05-2023,347,Completed,33,1,10000
8869,12-01-2021,114,Returned,69,1,10000
8871,22-12-2021,304,Completed,108,1,100000
8872,04-11-2020,25,Completed,50,1,20000
8873,12-05-2021,484,Completed,179,2,90000
8874,23-12-2023,435,Completed,94,3,35000
8876,17-09-2022,394,Completed,109,1,95000
8877,29-10-2020,203,Completed,229,1,40000
8878,21-08-2023,338,Completed,9,2,18000
8879,13-06-2020,120,Completed,136,2,40000
8880,16-05-2022,384,Completed,168,1,50000
8881,08-05-2020,115,Completed,149,2,800
8882,07-05-2023,102,Returned,237,1,4000
8883,10-05-2021,526,Completed,104,3,150000
8885,18-05-2023,534,Completed,169,1,25000
8886,13-01-2024,367,Completed,226,1,30000
8887,10-08-2021,467,Completed,49,1,12000
8888,10-01-2021,6,Completed,117,1,100000
8889,06-11-2022,269,Completed,230,3,400
8890,17-10-2020,207,Returned,16,2,400
8891,10-11-2022,525,Cancelled,82,1,2000
8892,03-04-2021,123,Completed,81,3,35000
8893,29-03-2022,454,Returned,52,1,6000
8894,18-02-2021,132,Completed,125,3,100000
8895,03-12-2022,489,Completed,42,1,400
8896,22-05-2021,549,Completed,195,1,80000
8897,10-08-2023,472,Completed,85,3,15000
8898,22-12-2021,421,Completed,125,2,100000
8899,08-02-2023,499,Completed,218,2,5000
8900,01-07-2022,288,Completed,5,3,10000
8901,27-02-2022,403,Completed,6,3,500
8902,26-08-2020,91,Completed,171,1,25000
8903,15-04-2023,285,Completed,158,1,70000
8904,12-11-2020,243,Completed,108,3,100000
8905,01-04-2021,232,Completed,251,1,3000
8906,18-09-2023,360,Completed,157,2,95000
8907,13-01-2024,359,Completed,14,3,10000
8908,09-02-2022,525,Inprogress,95,2,35000
8909,08-10-2023,377,Completed,139,1,95000
8910,05-09-2020,236,Completed,225,3,10000
8911,20-01-2022,288,Completed,147,2,60000
8912,02-06-2021,483,Completed,192,1,150000
8913,09-05-2020,146,Completed,15,2,600
8914,02-12-2021,410,Completed,68,1,12000
8915,04-11-2022,26,Returned,192,3,150000
8916,29-07-2020,156,Completed,89,1,10000
8917,30-04-2022,527,Completed,159,3,30000
8918,28-01-2023,459,Cancelled,215,2,2500
8919,29-12-2023,377,Completed,222,2,500
8920,10-10-2021,516,Completed,29,2,18000
8921,30-06-2023,23,Returned,75,1,8000
8922,09-10-2020,168,Inprogress,14,1,10000
8923,17-06-2021,536,Completed,36,2,35000
8924,10-07-2021,547,Completed,89,3,10000
8925,07-11-2022,283,Completed,88,2,1000
8926,03-09-2020,16,Returned,252,2,1000
8927,23-03-2021,151,Completed,223,1,3000
8928,05-01-2023,37,Returned,212,1,45000
8929,22-01-2024,460,Completed,141,2,85000
8930,22-10-2021,348,Completed,92,1,1500
8931,19-09-2022,346,Completed,148,1,35000
8932,16-09-2021,433,Completed,23,2,8000
8933,23-02-2020,126,Completed,85,2,15000
8934,14-02-2022,406,Completed,92,1,1500
8935,20-12-2021,550,Completed,100,1,75000
8936,19-09-2023,445,Completed,153,3,50000
8937,17-01-2021,117,Completed,58,1,12000
8938,13-11-2023,508,Completed,226,1,30000
8939,01-01-2023,373,Completed,98,3,4000
8940,20-06-2021,540,Completed,94,1,35000
8941,05-11-2020,17,Completed,16,2,400
8942,12-04-2022,476,Completed,45,1,10000
8943,03-11-2020,240,Completed,236,1,25000
8944,18-12-2022,338,Completed,126,1,12000
8945,06-07-2023,15,Returned,153,1,50000
8946,04-12-2022,266,Completed,151,1,120000
8947,20-01-2021,135,Returned,22,2,15000
8948,16-06-2022,344,Completed,106,2,40000
8949,29-10-2022,61,Returned,223,1,3000
8950,13-10-2023,334,Inprogress,208,1,10000
8951,01-04-2022,495,Completed,37,2,25000
8952,30-09-2023,520,Completed,76,2,8000
8953,09-07-2022,59,Returned,52,3,6000
8954,09-01-2021,56,Completed,16,3,400
8955,21-11-2022,41,Returned,78,3,4000
8956,06-08-2020,65,Completed,69,2,10000
8957,10-08-2021,530,Completed,112,3,75000
8958,17-04-2020,88,Completed,219,3,2000
8959,08-05-2021,528,Completed,209,1,80000
8960,21-10-2021,489,Completed,99,1,22000
8961,20-07-2022,37,Returned,147,1,60000
8962,03-04-2022,286,Completed,114,3,25000
8963,27-06-2023,290,Completed,18,2,600
8964,27-06-2023,334,Completed,157,1,95000
8965,20-02-2021,127,Completed,49,2,12000
8966,25-12-2021,363,Completed,14,1,10000
8967,18-02-2023,423,Completed,210,1,8000
8968,16-08-2021,382,Completed,22,1,15000
8969,03-12-2021,339,Completed,58,1,12000
8970,24-11-2022,472,Completed,97,1,100000
8971,19-11-2022,407,Completed,92,1,1500
8972,23-08-2021,546,Completed,101,2,70000
8973,07-12-2020,155,Completed,140,3,75000
8974,03-03-2022,295,Completed,124,1,45000
8975,28-10-2022,273,Completed,186,3,70000
8976,24-05-2023,443,Completed,192,3,150000
8977,28-08-2021,362,Returned,181,3,150000
8978,16-01-2023,435,Completed,183,1,40000
8979,07-11-2020,130,Returned,144,1,65000
8980,19-01-2023,437,Completed,103,1,80000
8981,17-04-2023,266,Completed,67,2,20000
8982,14-12-2023,393,Cancelled,78,1,4000
8983,03-11-2022,548,Completed,252,1,1000
8984,23-03-2023,269,Completed,150,1,80000
8985,27-09-2020,91,Completed,158,3,70000
8986,18-12-2022,26,Returned,41,1,2500
8987,01-06-2023,503,Completed,145,2,60000
8988,28-12-2020,75,Completed,89,1,10000
8989,06-02-2021,183,Completed,63,3,1200
8990,26-04-2021,547,Returned,173,3,12000
8991,22-01-2021,137,Completed,191,2,35000
8992,23-08-2023,391,Completed,204,3,35000
8993,19-06-2021,561,Completed,128,1,45000
8994,04-04-2021,139,Completed,160,3,25000
8995,22-11-2020,25,Completed,215,2,2500
8996,28-08-2020,145,Inprogress,149,2,800
8997,17-11-2022,464,Completed,8,1,12000
8998,01-12-2023,366,Completed,236,3,25000
8999,01-11-2021,367,Completed,140,1,75000
9000,02-07-2021,543,Completed,6,1,500
9001,11-10-2021,339,Completed,230,2,400
9002,27-08-2021,367,Completed,235,1,30000
9003,04-02-2020,8,Completed,237,2,4000
9004,26-05-2020,144,Completed,10,3,15000
9005,07-04-2022,406,Completed,205,1,40000
9006,23-07-2020,66,Completed,35,2,40000
9007,21-03-2020,107,Completed,149,3,800
9008,13-04-2021,143,Completed,152,3,40000
9009,25-07-2020,16,Returned,171,1,25000
9010,12-11-2023,349,Completed,4,1,40000
9012,03-08-2023,408,Completed,31,3,20000
9013,16-05-2023,314,Completed,100,1,75000
9014,18-08-2022,76,Returned,120,3,15000
9015,18-05-2021,556,Completed,86,1,1200
9016,11-02-2021,120,Returned,200,2,150000
9017,03-08-2020,72,Completed,146,2,45000
9018,27-02-2022,345,Returned,110,3,95000
9019,18-01-2023,319,Completed,64,1,4000
9020,31-12-2023,553,Completed,201,3,70000
9021,29-06-2022,320,Completed,250,3,15000
9022,19-01-2020,145,Returned,25,1,1500
9023,01-09-2022,59,Returned,119,1,10000
9024,22-12-2021,438,Returned,119,3,10000
9025,08-08-2021,447,Completed,14,3,10000
9026,31-10-2020,167,Completed,220,1,1000
9027,09-01-2023,549,Completed,79,2,5000
9028,10-12-2022,329,Completed,127,1,1500
9029,18-06-2022,269,Completed,64,3,4000
9030,08-10-2021,280,Completed,209,1,80000
9031,10-03-2023,351,Completed,204,3,35000
9032,29-11-2023,267,Completed,252,1,1000
9033,02-10-2020,194,Completed,223,2,3000
9034,16-10-2020,220,Completed,66,2,2500
9035,10-06-2022,527,Completed,34,1,40000
9036,03-05-2023,272,Completed,211,3,70000
9037,06-09-2021,508,Completed,45,1,10000
9038,15-05-2020,240,Completed,219,2,2000
9039,17-08-2023,387,Completed,175,1,20000
9040,05-07-2020,35,Completed,94,3,35000
9041,17-01-2023,26,Returned,38,3,1500
9042,05-01-2022,387,Completed,71,3,10000
9043,05-07-2021,470,Completed,197,3,30000
9044,16-05-2022,389,Completed,174,2,25000
9045,21-02-2022,495,Completed,244,2,80000
9046,24-12-2020,227,Completed,41,2,2500
9047,16-10-2022,287,Completed,56,1,3000
9048,21-10-2023,470,Inprogress,191,1,35000
9049,12-08-2023,280,Completed,220,1,1000
9050,09-12-2023,553,Completed,224,2,40000
9051,15-05-2021,472,Returned,188,1,65000
9052,07-05-2023,553,Completed,111,2,100000
9053,14-09-2023,515,Completed,4,2,40000
9054,17-05-2023,352,Completed,58,3,12000
9055,25-10-2023,102,Returned,241,2,45000
9056,01-10-2023,525,Cancelled,254,1,35000
9057,11-07-2021,473,Completed,69,1,10000
9058,25-11-2022,483,Completed,68,3,12000
9059,12-02-2020,53,Returned,73,1,7000
9060,11-04-2021,188,Completed,68,1,12000
9061,06-06-2022,320,Completed,79,3,5000
9062,20-01-2024,493,Completed,79,1,5000
9063,13-08-2021,288,Cancelled,76,4,8000
9064,02-08-2021,436,Completed,68,1,12000
9065,13-06-2023,492,Completed,71,1,10000
9066,31-10-2023,296,Inprogress,67,2,20000
9067,11-03-2023,471,Completed,71,3,10000
9068,09-09-2020,88,Completed,68,3,12000
9069,21-02-2020,178,Returned,69,1,10000
9070,20-08-2021,436,Inprogress,67,1,20000
9071,14-08-2023,295,Completed,70,1,25000
9072,21-06-2020,120,Completed,69,1,10000
9073,04-01-2020,62,Returned,73,2,7000
9074,16-10-2022,435,Completed,70,1,25000
9075,30-05-2021,481,Completed,74,1,20000
9076,15-02-2024,518,Completed,74,4,20000
9077,02-11-2021,354,Completed,76,1,8000
9078,06-12-2021,417,Completed,74,3,20000
9079,10-06-2020,53,Completed,73,2,7000
9080,24-12-2022,336,Completed,76,3,8000
9081,25-05-2020,236,Completed,68,2,12000
9082,08-05-2021,538,Completed,68,3,12000
9083,05-02-2024,301,Completed,69,1,10000
9084,12-02-2020,163,Completed,74,2,20000
9085,23-01-2024,480,Completed,67,1,20000
9086,01-03-2020,61,Completed,76,1,8000
9087,27-03-2021,85,Completed,68,2,12000
9088,11-02-2020,76,Completed,68,1,12000
9089,06-07-2021,569,Completed,72,2,16000
9090,17-01-2023,32,Returned,73,3,7000
9091,05-01-2020,114,Completed,74,1,20000
9092,21-10-2022,387,Completed,72,1,16000
9093,26-05-2023,102,Returned,76,2,8000
9094,02-12-2020,232,Completed,79,3,5000
9095,21-11-2021,496,Completed,71,1,10000
9096,21-07-2023,546,Completed,67,1,20000
9097,07-04-2020,77,Completed,69,1,10000
9098,11-02-2024,342,Completed,72,3,16000
9099,03-10-2022,349,Completed,70,1,25000
9100,27-06-2023,489,Completed,79,2,5000
9101,10-02-2020,183,Completed,67,1,20000
9102,24-09-2021,488,Cancelled,78,2,4000
9103,28-11-2022,412,Completed,76,2,8000
9104,01-06-2023,430,Completed,71,1,10000
9105,17-02-2021,246,Completed,77,1,600
9106,15-04-2022,389,Completed,71,3,10000
9107,14-10-2021,485,Completed,71,2,10000
9108,25-07-2021,278,Completed,77,2,600
9109,02-08-2021,298,Completed,67,1,20000
9110,20-11-2022,469,Completed,78,2,4000
9111,08-08-2023,380,Completed,72,2,16000
9112,08-11-2021,448,Returned,77,1,600
9113,19-11-2023,501,Completed,73,1,7000
9114,16-07-2020,232,Completed,70,1,25000
9115,13-09-2021,306,Completed,79,1,5000
9116,19-04-2023,428,Completed,70,2,25000
9117,28-05-2021,527,Completed,71,2,10000
9118,30-09-2020,27,Completed,67,1,20000
9119,03-06-2020,70,Completed,70,1,25000
9120,10-05-2022,273,Completed,71,1,10000
9121,31-12-2020,42,Completed,77,3,600
9122,29-09-2020,7,Completed,69,1,10000
9123,25-08-2021,485,Returned,71,1,10000
9124,24-11-2020,149,Returned,79,2,5000
9125,10-04-2023,346,Completed,74,1,20000
9126,09-09-2020,179,Completed,77,3,600
9127,19-05-2021,526,Completed,68,2,12000
9128,03-10-2020,62,Completed,71,2,10000
9129,21-03-2022,292,Completed,78,3,4000
9130,13-08-2021,356,Completed,68,1,12000
9131,14-09-2023,444,Completed,79,3,5000
9132,24-11-2023,328,Completed,79,2,5000
9133,29-04-2020,166,Completed,68,1,12000
9134,24-06-2023,403,Completed,73,3,7000
9135,10-07-2021,522,Completed,76,2,8000
9136,06-03-2023,465,Completed,70,3,25000
9137,01-09-2020,115,Completed,68,2,12000
9138,03-08-2021,413,Completed,74,1,20000
9139,02-02-2022,340,Completed,68,1,12000
9140,21-07-2020,140,Completed,70,1,25000
9141,28-03-2020,83,Cancelled,69,1,10000
9142,04-04-2022,436,Completed,77,1,600
9143,11-01-2020,228,Completed,70,2,25000
9144,19-09-2023,476,Completed,79,1,5000
9145,29-11-2021,407,Completed,75,1,8000
9146,04-01-2020,66,Completed,67,2,20000
9147,02-12-2021,380,Completed,67,3,20000
9148,17-05-2023,474,Completed,78,1,4000
9149,04-02-2023,390,Completed,75,1,8000
9150,06-08-2020,144,Inprogress,67,2,20000
9151,20-11-2021,503,Returned,69,1,10000
9152,05-04-2023,505,Completed,70,1,25000
9153,04-02-2023,308,Completed,67,3,20000
9154,04-02-2022,383,Completed,79,2,5000
9155,16-07-2021,552,Completed,72,1,16000
9156,28-09-2022,526,Completed,76,3,8000
9157,07-02-2024,287,Completed,72,2,16000
9158,07-10-2021,437,Completed,75,3,8000
9159,01-08-2021,417,Completed,78,1,4000
9160,20-11-2022,326,Completed,69,3,10000
9161,04-09-2021,507,Completed,67,3,20000
9162,06-02-2020,201,Completed,71,1,10000
9163,15-06-2022,426,Completed,75,3,8000
9164,19-07-2020,35,Completed,68,3,12000
9165,29-03-2020,147,Returned,77,1,600
9166,21-06-2023,457,Completed,79,2,5000
9167,10-12-2020,57,Cancelled,76,3,8000
9168,20-05-2023,408,Completed,74,3,20000
9169,13-03-2020,57,Completed,67,2,20000
9170,27-06-2023,80,Returned,77,3,600
9171,04-09-2020,160,Completed,68,3,12000
9172,22-09-2021,421,Returned,69,3,10000
9173,30-11-2021,304,Completed,78,1,4000
9175,12-04-2020,20,Completed,77,3,600
9176,19-12-2020,225,Completed,78,3,4000
9177,09-03-2022,361,Completed,79,2,5000
9178,18-08-2020,24,Completed,70,1,25000
9179,04-04-2022,327,Completed,73,1,7000
9180,05-09-2020,145,Completed,78,3,4000
9181,10-12-2020,146,Completed,77,1,600
9182,17-01-2022,458,Completed,67,2,20000
9183,30-11-2021,525,Completed,79,2,5000
9184,30-07-2023,41,Returned,70,1,25000
9185,29-11-2020,117,Completed,71,2,10000
9186,18-01-2022,386,Completed,78,1,4000
9187,20-12-2021,483,Completed,73,2,7000
9188,02-01-2024,102,Returned,73,3,7000
9189,15-02-2021,7,Returned,68,1,12000
9190,26-08-2020,8,Completed,77,1,600
9191,28-04-2022,493,Completed,76,1,8000
9192,22-11-2023,293,Completed,67,3,20000
9193,11-03-2022,421,Completed,69,1,10000
9194,02-01-2024,362,Completed,69,2,10000
